runId,projectId,targetSourceFiles,measurementIndex,auditMs,parseMs,dependenciesMs,componentsMs,sinksMs,graphMs,reachabilityMs,staticAnalysisMs,reportMs,totalMs,peakRssBytes,peakRssMiB,rssSampleCount,sourceFileCount,componentCount,sinkCount,findingCount,diagnosticCount,outlier
20260918T145318252Z-40189d1a,performance-500,500,21,0.094,250.445,54.016,28.474,25.139,1.956,4.896,364.926,0.101,365.526,140365824,133.86328125,46,500,505,22,33,0,false
20260918T145318252Z-40189d1a,performance-500,500,22,0.098,254.198,50.228,29.39,27.185,2.34,5.036,368.377,0.095,369.02,140062720,133.57421875,49,500,505,22,33,0,false
20260918T145318252Z-40189d1a,performance-500,500,23,0.092,249.63,50.62,29.188,26.79,2.001,5.088,363.317,0.093,363.93,139927552,133.4453125,48,500,505,22,33,0,false
20260918T145318252Z-40189d1a,performance-500,500,24,0.089,252.272,49.521,28.744,26.07,1.942,4.833,363.382,0.09,363.956,139522048,133.05859375,46,500,505,22,33,0,false
20260918T145318252Z-40189d1a,performance-500,500,25,0.093,247.036,48.343,28.812,26.601,1.989,4.989,357.77,0.118,358.409,139517952,133.0546875,44,500,505,22,33,0,false
20260918T145318252Z-40189d1a,performance-500,500,26,0.091,249.067,49.299,28.623,25.299,2.061,5.124,359.473,0.101,360.064,140443648,133.9375,48,500,505,22,33,0,false
20260918T145318252Z-40189d1a,performance-500,500,27,0.09,251.605,49.288,28.963,26.039,1.969,4.691,362.555,0.105,363.169,140083200,133.59375,48,500,505,22,33,0,false
20260918T145318252Z-40189d1a,performance-500,500,28,0.086,246.085,48.256,29.537,25.929,2.054,5.277,357.138,0.108,357.805,140447744,133.94140625,45,500,505,22,33,0,true
20260918T145318252Z-40189d1a,performance-500,500,29,0.124,250.009,51.038,28.053,26.151,2.293,5.001,362.545,0.178,363.337,140361728,133.859375,46,500,505,22,33,0,false
20260918T145318252Z-40189d1a,performance-500,500,30,0.089,252.507,50.709,28.025,25.115,1.953,4.724,363.033,0.101,363.63,140201984,133.70703125,47,500,505,22,33,0,false
